genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
AtH2023_SRR14369194_MAG02.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR14369293_MAG07.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR14369298_MAG06.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR15057920_MAG12.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR15057921_MAG01.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR15057924_MAG21.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR15057929_MAG18.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR15057930_MAG07.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR16235698_MAG04.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR17241481_MAG09.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR17241510_MAG09.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR17241527_MAG12.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR17241544_MAG06.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR17241569_MAG10.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR17241613_MAG06.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR17241627_MAG04.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR17241660_MAG03.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR21357619_MAG3.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR21357626_MAG03.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR21357659_MAG2.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR21357662_MAG08.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR21357700_MAG03.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR21357784_MAG04.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR5240727_MAG17.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR5240729_MAG2.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR5240736_MAG03.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR5240737_MAG23.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR5240744_MAG15.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR5240745_MAG26.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR5240748_MAG04.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR5241533_MAG01.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR5241534_MAG2.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR7182027_MAG08.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR7182029_MAG5.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR7182034_MAG4.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR7182041_MAG11.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR7182043_MAG9.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR7182051_MAG6.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR7182052_MAG1.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8655113_MAG11.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8655115_MAG34.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960081_MAG01.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960082_MAG13.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960112_MAG01.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960118_MAG01.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960120_MAG01.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960126_MAG03.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960148_MAG04.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960154_MAG01.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960158_MAG15.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960172_MAG20.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960188_MAG1.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960200_MAG05.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960203_MAG01.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960206_MAG10.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960232_MAG03.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960250_MAG12.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960301_MAG01.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960324_MAG06.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960325_MAG07.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960340_MAG14.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960352_MAG01.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960355_MAG17.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960373_MAG12.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960391_MAG2.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960393_MAG30.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960431_MAG03.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960440_MAG02.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960445_MAG12.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960473_MAG02.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960492_MAG06.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960550_MAG02.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960575_MAG06.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960591_MAG04.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960595_MAG05.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960600_MAG11.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960616_MAG01.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960621_MAG10.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960624_MAG2.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960634_MAG04.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960639_MAG05.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960663_MAG02.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960665_MAG15.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960668_MAG1.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960679_MAG02.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960721_MAG02.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960761_MAG04.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960801_MAG01.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960804_MAG03.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960830_MAG03.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960831_MAG07.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960842_MAG13.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960888_MAG01.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960901_MAG06.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960911_MAG01.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960913_MAG01.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR8960916_MAG01.fasta,190_1,0.050000000000000044,average,fastANI,190
AtH2023_SRR12795741_MAG3.fasta,191_1,0.050000000000000044,average,fastANI,191
AtH2023_SRR17241490_MAG06.fasta,191_1,0.050000000000000044,average,fastANI,191
AtH2023_SRR17241558_MAG06.fasta,191_1,0.050000000000000044,average,fastANI,191
AtH2023_SRR7182031_MAG3.fasta,191_1,0.050000000000000044,average,fastANI,191
AtH2023_SRR8960857_MAG02.fasta,191_1,0.050000000000000044,average,fastANI,191
AtH2023_SRR11723730_MAG1.fasta,192_1,0.050000000000000044,average,fastANI,192
AtH2023_SRR11723736_MAG5.fasta,192_1,0.050000000000000044,average,fastANI,192
AtH2023_SRR11723737_MAG3.fasta,193_1,0.050000000000000044,average,fastANI,193
AtH2023_SRR11723738_MAG4.fasta,193_1,0.050000000000000044,average,fastANI,193
AtH2023_SRR11124843_MAG2.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR11125379_MAG1.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR11126312_MAG4.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR11183532_MAG2.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR11185243_MAG08.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR17241489_MAG08.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR17241490_MAG03.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR17241501_MAG07.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR17241508_MAG01.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR17241542_MAG07.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR17241544_MAG03.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR17241558_MAG02.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR17241563_MAG09.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR17241564_MAG03.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR17241565_MAG05.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR17241617_MAG07.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR17241618_MAG06.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR17241638_MAG03.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR17241641_MAG05.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR17241645_MAG06.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR17241647_MAG08.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR17241659_MAG28.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR5240748_MAG03.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR5240749_MAG03.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR7182049_MAG3.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR8960082_MAG10.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR8960137_MAG04.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR8960148_MAG03.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR8960154_MAG04.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR8960165_MAG02.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR8960201_MAG02.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR8960203_MAG04.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR8960324_MAG11.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR8960326_MAG02.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR8960393_MAG01.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR8960431_MAG04.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR8960434_MAG2.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR8960528_MAG01.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR8960591_MAG02.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR8960598_MAG02.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR8960639_MAG07.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR8960667_MAG1.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR8960674_MAG04.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR8960712_MAG09.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR8960717_MAG1.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR8960761_MAG05.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR8960794_MAG08.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR8960805_MAG08.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR8960831_MAG05.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR8960915_MAG01.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR8960918_MAG02.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR8960921_MAG04.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR8960986_MAG02.fasta,194_1,0.050000000000000044,average,fastANI,194
AtH2023_SRR11723736_MAG6.fasta,194_2,0.050000000000000044,average,fastANI,194
AtH2023_SRR15732363_MAG4.fasta,195_1,0.050000000000000044,average,fastANI,195
AtH2023_SRR5240737_MAG25.fasta,195_1,0.050000000000000044,average,fastANI,195
AtH2023_SRR11124721_MAG3.fasta,196_1,0.050000000000000044,average,fastANI,196
AtH2023_SRR11125224_MAG10.fasta,196_1,0.050000000000000044,average,fastANI,196
AtH2023_SRR11125434_MAG1.fasta,196_1,0.050000000000000044,average,fastANI,196
AtH2023_SRR11125827_MAG07.fasta,196_1,0.050000000000000044,average,fastANI,196
AtH2023_SRR11126298_MAG06.fasta,196_1,0.050000000000000044,average,fastANI,196
AtH2023_SRR11183621_MAG3.fasta,196_1,0.050000000000000044,average,fastANI,196
AtH2023_SRR11183939_MAG5.fasta,196_1,0.050000000000000044,average,fastANI,196
AtH2023_SRR12795783_MAG3.fasta,196_1,0.050000000000000044,average,fastANI,196
AtH2023_SRR12795786_MAG1.fasta,196_1,0.050000000000000044,average,fastANI,196
AtH2023_SRR14369143_MAG13.fasta,196_1,0.050000000000000044,average,fastANI,196
AtH2023_SRR14369144_MAG15.fasta,196_1,0.050000000000000044,average,fastANI,196
AtH2023_SRR14369150_MAG09.fasta,196_1,0.050000000000000044,average,fastANI,196
AtH2023_SRR14369158_MAG01.fasta,196_1,0.050000000000000044,average,fastANI,196
AtH2023_SRR14369248_MAG09.fasta,196_1,0.050000000000000044,average,fastANI,196
AtH2023_SRR14369284_MAG11.fasta,196_1,0.050000000000000044,average,fastANI,196
AtH2023_SRR14369292_MAG10.fasta,196_1,0.050000000000000044,average,fastANI,196
AtH2023_SRR14369293_MAG09.fasta,196_1,0.050000000000000044,average,fastANI,196
AtH2023_SRR14369296_MAG05.fasta,196_1,0.050000000000000044,average,fastANI,196
AtH2023_SRR17241511_MAG30.fasta,196_1,0.050000000000000044,average,fastANI,196
AtH2023_SRR17241686_MAG06.fasta,196_1,0.050000000000000044,average,fastANI,196
AtH2023_SRR17241691_MAG10.fasta,196_1,0.050000000000000044,average,fastANI,196
AtH2023_SRR5240742_MAG11.fasta,196_1,0.050000000000000044,average,fastANI,196
AtH2023_SRR8960172_MAG05.fasta,196_1,0.050000000000000044,average,fastANI,196
AtH2023_SRR8960267_MAG4.fasta,196_1,0.050000000000000044,average,fastANI,196
AtH2023_SRR8960490_MAG6.fasta,196_1,0.050000000000000044,average,fastANI,196
AtH2023_SRR8960498_MAG13.fasta,196_1,0.050000000000000044,average,fastANI,196
AtH2023_SRR8960540_MAG06.fasta,196_1,0.050000000000000044,average,fastANI,196
AtH2023_SRR8960558_MAG10.fasta,196_1,0.050000000000000044,average,fastANI,196
AtH2023_SRR8960663_MAG22.fasta,196_1,0.050000000000000044,average,fastANI,196
AtH2023_SRR8960688_MAG07.fasta,196_1,0.050000000000000044,average,fastANI,196
AtH2023_SRR8960690_MAG02.fasta,196_1,0.050000000000000044,average,fastANI,196
AtH2023_SRR8960781_MAG13.fasta,196_1,0.050000000000000044,average,fastANI,196
AtH2023_SRR8960857_MAG03.fasta,196_1,0.050000000000000044,average,fastANI,196
AtH2023_SRR8960980_MAG14.fasta,196_1,0.050000000000000044,average,fastANI,196
AtH2023_ERR1135219_MAG18.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_ERR1135262_MAG13.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_ERR3610829_MAG2.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_ERR8314749_MAG09.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR10209666_MAG4.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR10209676_MAG23.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR10209677_MAG7.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR10209687_MAG24.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11124666_MAG4.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11124757_MAG2.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11124762_MAG4.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11124775_MAG05.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11124817_MAG5.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11124889_MAG3.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11125031_MAG4.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11125046_MAG2.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11125061_MAG3.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11125089_MAG7.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11125213_MAG8.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11125303_MAG09.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11125493_MAG2.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11125533_MAG1.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11125542_MAG4.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11125669_MAG5.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11125685_MAG1.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11125740_MAG5.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11125742_MAG7.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11125785_MAG1.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11126013_MAG5.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11126019_MAG06.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11126073_MAG2.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11126074_MAG2.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11126106_MAG9.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11126191_MAG5.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11126329_MAG1.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11126333_MAG13.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11126343_MAG1.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11183311_MAG1.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11183354_MAG1.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11183407_MAG3.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11183412_MAG4.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11183424_MAG5.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11183429_MAG5.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11183543_MAG1.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11183733_MAG2.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11183735_MAG2.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11183788_MAG5.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11183796_MAG4.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11183872_MAG1.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11183984_MAG3.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11183988_MAG07.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11185229_MAG50.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11185233_MAG01.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11185237_MAG50.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11185246_MAG28.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11185257_MAG31.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11489776_MAG15.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11489778_MAG14.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11489788_MAG15.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11489792_MAG13.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11723730_MAG6.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11723737_MAG2.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11723739_MAG4.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR11805640_MAG07.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR12795771_MAG3.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR14369139_MAG08.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR14369144_MAG12.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR14369154_MAG09.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR14369156_MAG17.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR14369158_MAG07.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR14369168_MAG02.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR14369192_MAG06.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR14369228_MAG03.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR14369260_MAG07.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR14369268_MAG7.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR14369269_MAG05.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR14369296_MAG12.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR14812339_MAG09.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR16235687_MAG2.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR16235690_MAG12.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR16235696_MAG06.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR16235698_MAG24.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR16235699_MAG06.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR17241481_MAG11.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR17241488_MAG06.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR17241489_MAG01.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR17241501_MAG31.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR17241533_MAG01.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR17241538_MAG12.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR17241542_MAG29.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR17241558_MAG01.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR17241564_MAG38.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR17241565_MAG03.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR17241569_MAG30.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR17241573_MAG07.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR17241603_MAG15.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR17241618_MAG15.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR17241623_MAG21.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR17241627_MAG29.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR17241629_MAG20.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR17241635_MAG41.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR17241641_MAG46.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR17241642_MAG16.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR17241646_MAG22.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR17241647_MAG35.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR17241658_MAG31.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR17241660_MAG24.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR17241681_MAG08.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR21357591_MAG26.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR21357619_MAG2.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR21357639_MAG3.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR21357742_MAG5.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR21357756_MAG30.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR21357815_MAG11.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR21357861_MAG06.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR5240725_MAG10.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR5240729_MAG3.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR5240745_MAG17.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR5241533_MAG04.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR5241536_MAG2.fasta,197_1,0.050000000000000044,average,fastANI,197
AtH2023_SRR5976186_MAG10.fasta,197_1,0.050000000000000044,average,fastANI,197
